,Unnamed: 0,제목,작성 날짜,활동처명,활동내용,활동 지역,활동 기간,모집 시작일,모집 마감일,생활 편의,국제 협력,환경,인권,재해/재난,농어촌,주거 환경,보건 의료,교육,행정 지원,상담,문화,체육,역사,동아리,여행,홍보,사회공헌,기획,언어,현장,기타,장애인,노인,외국인,노숙인,다문화가정,노동자,유아,여성,쪽방촌,청소년,지역사회
688,718," [캄보프렌드] 2017년 하계방학 캄보디아,베트남,필리핀,몽골,아프리카 케냐 해외봉사 지원자 모집(연중수시 및 하계방학)",20170516,캄보프렌드 2017년 캄보디아,교육봉사 / 건축봉사 / 노력봉사 / 볼런투어공정봉사여행 / 컴퓨터교육 / 단체봉사단 등,캄보디아(씨엠립)/ 베트남(하노이) / 필리핀(클락) / 몽골(울란바토르) / 케냐 (나이로비),본인 희망에 따라 기간 선택 가능 (봉사일정 및 기간을 본인이 직접 선택하여 봉사활동 가능),20170516.0,20170615,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,719, [국제워크캠프기구]해외여행&해외봉사 두 마리 토끼 잡기! ~연중,20170516,워크캠프기구,"건설,보수(예:오래된 고성 보수)문화,예술(예:사진전,지역의 역사를 기리는 행사 준비 및 운영)축제(예:지역 음악 축제 서포터즈 활동)환경(예:거북이알 보호활동)아동,교육(예:아동센터에서 놀이교육활동)복지(예:난민센터에서 난민아동들과 놀이활동)","유럽:프랑스,독일,이탈리아,아이슬란드 외34개국아메리카: 미국,캐나다,멕시코,코스타리카 등5개국아 시 아:태국,대만,베트남,인도 등 아시아17개국아프리카:케냐,탄자니아,우간다,모로코 등7개국",연중 최소4일~최대3주,20170516.0,20170509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
690,720, [밀알복지재단](해외봉사) 2017년 꿈꾸는청년봉사단 모집 (~6/7),20170515,밀알복지재단,대한민국 청소년들이 개발도상국에 파견되어 6개월간 현지 주민들과 함께 생활하며 지구촌 문제에관심을 가지고 자발적으로 문제를 해결하는 경험을 통해 꿈을 꾸는 세계시민으로 성장하는 프로그램입니다.,필리핀 세부 막탄,2017년 8월 중  2018년 2월 중 (6개월),20170515.0,20170509,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
691,721, [워너고트립] 나만의 스토리 있는 기획봉사 in 유럽 6개국 18개 도시(~추가모집/선착순마감),20170512,워너고 트립,"워너고트립 마이리얼유럽이 특별한 이유!*브루어리투어:유럽 맥주=독일+벨기에+체코,맥주 브루어리(양조장)투어를 통해직접 보고,듣고,맛보고 즐긴다.이게진짜지J*유럽리얼 맥주:오직유럽 현지 에서만먹을 수있는 다양한 맥주를 즐긴다.(수도원맥주,지역맥주,하우스 비어 등),맥주로 유명한 도시들의 독특한pub도!*유니크한유럽20일:베네룩스(벨기에+네덜란드+룩셈부르크),독일(힙한도시 베를린+소도시들),체코까지!맥주 뿐 아니라 디저트도 즐길 수 있는 유럽 일정(맥방,먹방가능)*전용버스:대중교통으로 가기 힘든 곳들도 전용버스로 기다림 없이 다양하게.+보헤미안스위스 국립공원 등 잘 가지않는곳들을포함한 프리미엄20일 프로그램입니다.워너고 클래스:공부와 배움은 다르죠.출발 전 부터 여행의 배움은 시작됩니다.맥주전문가에서 미리 지역별 맥주 특징과 이야기를 미리배워가자!자체 수업관련 바우처제공.+자율기획봉사활동:정해진 봉사가 아닌 내가 기획해서 봉사활동을 한다.해외봉사점수최대100시간 인정가능(행정안전부)+나만의 스토리사전봉사기획서>현장 확인>활동 후 활동증명서 제출","유럽6개국18개 도시 맥주로 이름 좀 있다는 도시들네덜란드(암스테르담),벨기에(루벵,브뤼셀,호가든,브뤼헤,겐트),룩셈부르크,오스트리아(잘츠부르크),독일(뒤셀도르프,쾰른,본,프랑크푸르크,하이델베르크,뷔르츠부르크,밤베르크,뉘른베르크,드레스덴,뮌헨,라이프치히,베를린),체코(체스키크롬로프,체스케부데요비체,플젠,프라하)*현지 사정(날씨,교통상황 등)에 따라 변동가능",20일 팀7월09일~ 7월28일,20180428.0,20170509,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
692,722, [평화캠프]2017년 여름 네팔 해외자원활동(~5/19),20170512,평화캠프,네팔 지진피해 지역 초등학교 복구 지원활동,네팔 카트만두 인근,2017.7.25~8.6,20170512.0,20170509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
693,723," [코아인] 코아 Walk Festival 해외탐방, 문화교류, 축제기획, 여행 <2017 여름 참가자 모집> (선착순마감)",20170512,한국 & 이탈리아 문화교류 단체 코아인,"동유럽, 서유럽 유럽 여행한국문화 축제 기획, 진행 <선발대> 유럽최고의 뮤직페스티벌 <Sziget Fesival> 축제관람 <후발대> 세상에서 가장 재미있는 전쟁 <La tomatina> 참여 제9회 ""Korean Cultural Festival"" 축제기획 & 진행 조별 랜덤미션 플레이",유럽,선발대 : 2017.08.02 ~ 2017.08.16 (14박 15일)후발대 : 2017.08.17 ~ 2017.08.31 (14박 15일),20170226.0,20170619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
694,724,[아리랑 유랑단] 필리핀 프로젝트 1기 단원 모집 (~5/18),20170511,아리랑스쿨,필리핀 문화 해외봉사,필리핀 마닐라,6/28 ~ 7/2,20170511.0,20170619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
695,725,[아시아희망캠프기구] 2017-7 오사카 국제워크캠프 (~6/19),20170511,아시아희망캠프기구,오사카스쿨오브뮤직(OSM)견학  일본 학생들과의 교류 오사카스쿨오브뮤직(OSM)프로젝트 공연[SO.ON] 관람 유니버셜스튜디오(USJ) 및 오사카 유명 관광지 관광 등,일본 오사카,2017년 7월19일(수)~2017년 7월23일(일)(4박5일),20170511.0,20170619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696,726,[여성가족부] 2017 국제회의 행사 참가단 청소년 모집(~5/31),20170511,여성가족부,국제회의 행사 참가,각 회의별 상이,각 회의별 상이,20170510.0,20170619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
697,727,[서울청소년수련관] 다가오는 여름방학을 알차게 보내고 싶다면? (~6.18),20170510,서울청소년수련관,노력봉사/교육봉사/노력봉사 및 캄보디아 탐방일정 (포스터 참조),캄보디아 및 서울 (사전/사후모임),2017.7.21~7.31. (포스터 참조),20170510.0,20170509,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
698,728,[아시안프렌즈] 2017년 8월 베트남으로 떠나는 다(多)문화 나눔여행 (~5/14 24:00 마감),20170508,국제개발NGO아시안프렌즈,,베트남 남부 메콩델타 지역,2017. 8. 17 (목)~8. 23 (수) 6박7일*활동 일정은 항공 및현지사정에 따라23일 변경될 수 있습니다.,20170410.0,20170509,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,729,[사단법인 한국청소년진흥협회] 독도사랑캠페인 라오스 해외봉사활동(~6.10),20170508,사단법인 한국청소년진흥협회,"전국에서 초중고, 대학생, 기업 등에서 만들어 주신 독도사랑필통을 라오스 아이들에게 대표로 전달합니다. 라오스 아이들과 함께하는 교육 봉사와 노력봉사 라오스 비엔티안, 방비엔, 루앙프라방 일대 문화체험","라오스 비엔티안, 방비엔, 루앙프라방",2017.6.26 ~2017.7.2,20170428.0,20170509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
700,730,[캄보디아 해비타트-희망의 집짓기] 2017년 캄보디아 하계방학 개인건축(교육) 봉사단 지원자 모집(~8월까지),20170508,캄보프렌드,건축봉사활동 + 교육봉사활동,캄보디아 씨엠립 지역,1~2차 각 차수별 6박8일 일정 (본인 희망에 따라 차수 선택하여 지원 가능),20170508.0,20170704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701,731,"[CFO] 『아름다운 도전』 하계방학 Challenge 및 Free Challenge (교육봉사+노력봉사) 봉사자 모집 (캄보디아,베트남,필리핀,몽골,아프리카 케냐) (~9월까지)",20170508,캄보프렌드,교육봉사활동 + 노력봉사활동,캄보디아(씨엠림) / 베트남(하노이) / 필리핀(클락) / 몽골(울란바토르) / 케냐(나이로비),하계방학 Challenge 봉사단 : 1차~11차 각 차수별 6박8일 일정  Free Challenge 봉사단 : 4박6일 이상 (2명이상 동행과 함께 신청 가능),20170508.0,20170704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,732,[떠나리] 새로운 '나'를 만나다.  '글로벌 캠프' 한국인 참가자 모집!(~6월 중순 선착순모집),20170504,떠나리,"<국외>> 대만 에코 빌리지 프로젝트 (2017.06.08~06.11)지역 아동들과 동행하면서 아이들은 대만 밖의 이야기를 듣고, 세상의 다른 지역에서 문화를 경험함으로써 자신의 지평을 한층 더 넓힐 수 있습니다.또한 여러분의 참여는 아이들이 영어를 사용할 기회를 줄 것입니다.방과 후 프로젝트를 지원하기 위해 지속 가능한 친환경 비즈니스의 교육 농지를 건설하기국제 사회와 불우한 가정의 아이들과 함께하며 지역 사람들과 친해질 수 있도록 활동대만의 일상생활을 생생하게 경험하기전문가와 함께하는 친환경 농지에 관한 워크샵> 아일랜드 킬라니 국립공원 프로젝트 (2017.06.11~06.25)자원 봉사자들은 공원의 끝에서부터 진달래 제어를 할 예정입니다.작은 도구를 이용하여 성목을 자르거나 씨앗을 제거하는 일을 합니다.국립공원에서는 진달래 식물을 통제하기위한 전략의 일환으로 예리한 도구(loppers및secateurs)와 제초제(glyphosphate based diluted solution)를 사용합니다.사전에 안전 장비의 사용법에 대한 완전한 교육을 할 예정이니 초보자도 일을 도우실 수 있습니다.'> 크로아티아 어린이를 위한 창의예술/스포츠 자원봉사 (2017.07.01~07.12)자원봉사자들은 예술/스포츠 관련 수업 및 워크숍을 직접 만들고 진행합니다.프로젝트에 참가하는 현지 어린이들은7세에서13세로 초등학생에 해당됩니다.수업은 참가자 국가의 춤(전통,현대)이나 그림,음악,아크로바틱,수공예품 만들기 등 어떤 분야여도 상관없으며 전적으로 참가자에게 달려있습니다.해당NGO는 아이들이 즐겁고 적극적으로 참여할 수 있는 수업이면 어떤 것이든 환영하고 있습니다.하루에 최대6시간정도 수업이 진행되며 이틀정도는 참가자끼리 주변관광과 파티,레져를 즐길 수 있도록 준비하고 가이드할 예정입니다.이외에도 자원 봉사자만을 위한 여러 가지 활동이 있을 것입니다.크로아티아 민속 워크숍,지역 단체 자원 봉사자의 센터""링크""에서 활동,하이킹(식물,동물 소개 및 지역 요리법),맛있는 식사 제공,크로아티아어 배워보기(게임/노래)등이 있습니다.지역NGO는 언제나 여러분을 환영하기에 적극적인 참여를 부탁드립니다.> 폴란드 자연학교 선생님 자원봉사 (2017.07.01~07.15)자원봉사자들은 집에서 휴일을 보내는 지역 아동들에게 다양한 활동(미술,예술,스포츠,공작)을 준비하고 진행하는 일을 맡습니다.또한,아이들이 수영장과 영화관을 방문하는 활동도 도울 예정입니다.만약 자원봉사에 대한 아이디어나 사진을 보고 싶다면 아래의 주소로 방문해 주시길 바랍니다. https://www.facebook.com/events/144424302633252/> 슬로바키아 영유아 교육 프로젝트 (2017.07.01~07.16)봉사활동 첫 날은 준비를 위한 사전작업을 진행합니다.아이들은 주로38세이며7월3일14일까지 진행되는 프로그램에 대한 활동준비,게임,창의수업,상호작용 프로그램 진행 등을 합니다.일과시간은08:3015:30이며 이후는 자유시간입니다.활동 중에는 자원봉사자를 위한 작은 워크숍도 열립니다.현재 유럽에서 이슈가 되는 사안들에 대한 강의 및 토론을 진행하며 우리만의 문화축제도 열 예정입니다 각 나라의 음식을 준비하고 서로 나누며 축제를 즐길게 됩니다.> 벨기에 포크뮤직페스티벌 프로젝트 (2017.07.01~07.16)지역축제를 만들고 진행하는 일은 큰 도전입니다.힘이 들지만 일을 완수하면 밀려오는 성취감은 훨씬 크기에 가치가 있는 일입니다.육체적인 노동일이 많기에 이 점을 주의하셔야 합니다.축제준비를 위한 자재는 트럭을 통해서 운반됩니다.하지만,이 자재를 통해 무대를 건설하는 건 전문가와 자원봉사자가 함께 해아합니다.텐트를 세우고,수도,전기 공급을 하는 일,팬스를 세우고 무대를 만드는 일,부엌과 바 등을 만드는 것...기본적으로 축제와 관련된 모든 일을 해야합니다.축제 중에는 바를 운영하고 아이들을 위한 인형극을 진행합니다.하지만 가장 중요한 과업은 축제를 즐기는 것이겠죠?모든 일정이 끝나면 무대를 해체하고 정리하는 작업까지 진행합니다.이를 위해 축제를 준비를 어떻게 축제를 만들고 진행하는 지에 대한 내용을 배울 것입니다.더 나아가Na Fir Bolg의 역사와 철학에 관한 이야기도 들려드리고 싶습니다.축제가 끝나면 문화교류프로그램도 진행할 예정입니다.함께 무엇을 할 지는 같이 모여서 생각 해 볼까요?(보통 도시관광이나 박물관 방문 등을 합니다.)> 터키 에드리네 관광활성화 프로젝트 (2017.07.01~07.15)자원봉사는 관광객들에게 브로셔를 배포하는 일입니다.주로 도시에 있는 역사유적,자연경관에 관한 것들입니다.> 체코 프라하 근교 호수 자원봉사 (2017.07.16~07.30)자원봉사의 유형은 기본적으로 환경자원봉사와 매뉴얼 워크에 한정됩니다. 캠퍼들은 지역사회내에 있는 시설을 개조하거나 청소하기도 하며, 정원을 돌보기도 합니다. 공동묘지를 정화할수도 있습니다. 이 공동묘지는 2차세계대전 이후에 관리가 되어 있지 않다가 최근 지역사회에 의하여 새롭게 단장된 곳입니다.연구 과제우리는 자유시간을 활용하여 사진 전시회, 영화의 밤 등의 시간을 가지며 이 지역사회의 역사에 대하여 공부를 하게 됩니다. 우리는 지역사회의 공동체 활동 및 농업 그리고 생활방식에 대하여 알아가는 시간이 될 것입니다.> 오스트리아 인스부르크 동식물 프로젝트 (2017.07.30~08.12)연구 과제우리는 자유시간을 활용하여 사진 전시회, 영화의 밤 등의 시간을 가지며 이 지역사회의 역사에 대하여 공부를 하게 됩니다. 우리는 지역사회의 공동체 활동 및 농업 그리고 생활방식에 대하여 알아가는 시간이 될 것입니다.<국내>> 전주 플레이 버스 캠프 (2017.07.24~07.30)가. 완산청소년 문화의 집한국 참가자를 포함한 다국적 자원봉사자들은 완산청소년 문화의집 청소년들과 함께 방과후 아카데미 프로그램에 참여하게 되며, 미술, 체육 , 음악 등 그 활동종류는 매우 다양합니다. 기본적으로 외국과의 의사소통을 담당하게 되지만 떠나리 코디네이터가 함께 하므로 큰 부담은 없을 것으로 생각됩니다.나. 플레이 버스청소년 근처 지역사회에 위치하고 있는 형편이 어려워 외국인을 만나지 못하고 국제교류의 체험의 경험이 부족한 지역아동센터에 버스를 타고 찾아가 놀아주는 프로그램입니다. 또한 근처 학교의 돌봄교실에도 참가하게 되며, 다양한 어린이들과 다국적 참가자들이 어울릴수 있는 기회를 제공합니다.> 성남 남한산성 교류캠프 (2017.07.24~08.03)성문밖 학교 학생들과 함께 하는 자원봉사남한산성 성곽길 걷기 투어다국적 친구들과 함께하는 교류탄천에서 자전거 타기모란 전통시장 놀러가기떠나리 본부 사무실 투어(성남시 태평동 소재)",위 캠프 지역 참고해주세요.,위 캠프 기간 참고해주세요.,20170504.0,20170704,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
703,733,[아시아희망캠프기구] 2017-8 도쿄 국제워크캠프 (~7/4),20170504,아시아희망캠프기구,일본의 중심지 도쿄에서의 일본문화체험 + 거리 미화 봉사활동,일본 도쿄,8월 4일 ~ 8월 8일 (4박 5일),20170504.0,20170704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
704,734,"[CAMBOFRIEND] “꿈과 희망의 선생님” 캄보디아,베트남,필리핀,몽골,아프리카 케냐 “개인교육봉사” 지원자를 모집합니다(수시모집)",20170504,캄보프렌드,교육봉사활동,캄보디아(씨엠립)/베트남(하노이)/필리핀(클락)/몽골(울란비토르)/케냐(나이로비),정해져 있지 않음 (봉사일정을 본인 스스로 정하여 교육봉사활동 가능),20170504.0,20170508,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
